,State Abbreviation,Average Household Income 2020/2021,"Percent Change in Household Income, 1984-2019","Average Yearly Percent Change in Household Income, 1984-2019",MinWage,City,Average House Price 2020/2021,"Percent Change in Housing Prices, 2000-2019","Average Yearly Percent Change in Housing Prices, 2000-2019",Violent Crime Total,Property Crime Total,Property Crime Per Capita,Violent Crime Per Capita,Total Crime Per Capita,State,County,TotalPop,Men,Women,VotingAgeCitizen,Employed,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Population
197,TX,-0.41609794533867706,-0.7552474301028702,-0.75524743010287,-1.263387054017375,Midland,-0.4140938718316722,,,-0.08139736473976426,-0.10919968320334496,-0.4751635987372093,-0.14292338005150665,-0.4268586614137629,Texas,Midland County,-0.5862253426057071,-0.5841171984107228,-0.5882288402730665,-0.614749700929544,-0.5850211754065556,1.3290509158717358,-0.5728138375171679,-0.46779593377211565,-0.043415743323546946,-0.6883013645478776,-0.35200981231573397,0.6641864041191218,0.7067577129931492,-1.2275436926343841,-1.1171737171535023,-0.5906002004228423,-0.9621573074861018,-0.13335177309797047,2.831675215888051,-0.18644356094413245,1.0823396681022892,0.6154800573948203,-0.6741838319041984,-1.1778976036000848,-0.2802580189121294,-1.697820579705064,-1.4030662998274024,0.54118329246947,-0.8971992516617388,0.7137277330344671,0.5692731264131349,-1.5453020924362004,-0.020531171619422996
198,AZ,-0.31748270623820285,1.0273718396985418,1.027371839698542,0.7126882461141262,Surprise,-0.19647665361687625,-0.4012029845844124,-0.4012029845844122,-0.22884044853093607,-0.17261932361813817,-0.731647323896344,-0.8435673492458374,-0.8096894616622484,Arizona,Maricopa County,1.185470534769717,1.1940662268390412,1.1770432147139935,1.298860750303027,1.1376814740374666,0.4917747475442292,-0.0007532358515440638,-0.5745419173958548,0.6770666632661154,-0.376059952600587,0.022104447857599487,-0.07105657237859851,-0.17492280082676093,0.14047911344095565,0.250758793213195,-0.07162244211488662,-0.06896324093208217,1.4669065065913254,0.05131208324236956,-0.6044427759767109,-0.09252533123224968,0.7817658074059548,-0.33845184608693163,-0.595580759135011,0.5562810277606978,1.0866561219785695,0.012334038144166394,0.5079342175171476,-0.5717916361380976,0.07257547253125363,-0.25957037921138937,-0.3145623364817359,-0.02163837046388606
199,TX,-0.41609794533867706,-0.7552474301028702,-0.75524743010287,-1.263387054017375,Denton,-0.37052228339931265,-0.22528411646510021,-0.2252841164651002,-0.140803098631848,-0.06196216492065659,-0.2551246624459243,-0.4307053762261529,-0.31565248417814007,Texas,Denton County,-0.31067369010929,-0.31038264840528457,-0.3109336881793571,-0.31665459851448363,-0.2693617180096095,-0.09052603014974413,0.09968877709687683,-0.20217220708048583,-0.1607035769544222,0.3556572955991243,-0.27184247085001967,1.298257529553207,0.7368726233703405,-1.1457286986688215,-1.171402954432658,1.2053359895112687,-1.6088298116712123,0.8398460521676198,-0.8590098561263941,-0.9218125503532986,0.5985717271998322,-0.7444998266248203,-0.5628271831430258,-0.7191025140215417,-0.6166922007262013,1.2370058358923728,0.55022835436287,0.527883662488541,-0.4387783042452221,-0.31985392829398906,0.9008105286629444,-1.144379293148004,-0.022917228043924792
200,CA,0.7379616486487173,0.014144149250899497,0.014144149250899544,1.139947770466883,Victorville,-0.25645085046326466,0.7808628463732317,0.7808628463732317,0.11824485571723854,-0.19582163108696496,-0.6352700262577398,1.2845023315648225,-0.21010700336486965,California,San Bernardino County,0.28345055660284646,0.29351294002251027,0.27366504923751284,0.2648061440283308,0.15044118621793345,1.7730698455562184,-1.3049698303797668,-0.3742897620707008,-0.07134141799756485,-0.007047374844698062,0.31605136656521865,-0.3698011492162032,-1.169907615239805,0.6580065171300973,0.7198416956778901,-1.333557833368969,0.3919248974097917,0.6743020921997622,0.7252325887440514,1.3591214378491678,0.2769457884679786,1.4172149235199352,-0.46642889018559275,-0.5485248525115706,-0.6803419107991338,0.016166158912291177,1.0290597652712843,-0.7821298906329093,0.6562064458014839,0.4263146507399234,-0.09380167808648478,1.512899725390045,-0.02864776883322587
201,IN,-0.3622902191955331,-0.7567015732964008,-0.7567015732964005,-1.263387054017375,Evansville,-0.8054460502011006,,,0.03371341798227345,0.0799883623117042,1.0710045870317848,0.8652350004466488,1.0951362974247902,Indiana,Vanderburgh County,-0.5764933859680517,-0.5773371249493052,-0.5756329343171169,-0.5887715963000548,-0.5791985138124977,-1.0905896904377905,1.2596155763743224,-0.04329446401259507,-0.1997995214980473,-0.8491530010055727,0.04882689501283762,-1.3090040962930274,-1.014669118427242,1.1926579893236582,1.5210786764774127,-0.8036542275176877,0.37406101607871106,-0.655066071178495,-0.2556569428238412,1.764219442541235,0.8351395664323525,-0.71480594269426,-0.2603359880007359,-0.025027891325797177,-0.47120714913092693,-1.7699884423836896,-1.3777536261229928,1.7115507307911728,-1.205980200698771,-1.4308160348555916,-0.922645183711009,-0.309900443466757,-0.03089649826926713
202,CA,0.7379616486487173,0.014144149250899497,0.014144149250899544,1.139947770466883,Santa Clara,3.3639909128203977,1.7869707065693083,1.7869707065693077,-0.22377635318275846,-0.03602317503242973,0.13164418107501238,-0.7760441750755201,-0.08095729007767362,California,Santa Clara County,0.19033717487476962,0.2108187310659847,0.17044711724459913,0.1426519685394359,0.24143052478986712,0.272974355124149,-1.2019785277626043,-0.784723931662752,-0.21655492630245804,4.362755415589353,0.4496636023414092,2.782436120312763,2.2460970604632866,-1.2617918296432244,-1.372051132365533,2.0438947884614924,-1.290852723977981,-2.566346336261949,-0.7284598105580055,-1.0766270744394388,-0.1789124635362606,0.5620310663198126,-0.017678216073404477,-0.3544192376898794,0.9109008410241789,0.07029205592126021,0.503821785904786,0.8515079920244649,-0.9257021084959262,0.0559939485527226,-0.7568764825861042,-0.6035997034104361,-0.031082461899474105
203,TX,-0.41609794533867706,-0.7552474301028702,-0.75524743010287,-1.263387054017375,Abilene,-0.7847853426486081,,,-0.08743532457797605,-0.11752871665369304,-0.2062402030123287,0.04890697722974694,-0.15811161965168044,Texas,Taylor County,-0.5970942017774864,-0.5967932619264259,-0.5973431144585744,-0.618297047026516,-0.6014221071277186,0.34999209325601727,0.1715787457553909,-0.3114006554396608,-0.03224547345393977,-0.7024941560000272,-0.27184247085001967,-1.0251231033354407,-1.1428378878357284,0.7721669738262309,0.528683634268867,-1.0808976089295697,1.5316405263327213,0.09238999049456321,1.1098259662293042,0.0767411300023059,0.27960385407733224,0.9302352270587539,-0.4016093483693877,0.05731994526522344,-0.9258479353661591,-0.188309452010481,-2.0084610792578643,-1.3407143498319058,1.4922902462709857,-0.15403868850867533,0.9008105286629444,-1.0697890049083394,-0.03150016482270823
204,CA,0.7379616486487173,0.014144149250899497,0.014144149250899544,1.139947770466883,Vallejo,0.27444614675284035,0.36556280226480753,0.36556280226480736,0.16810671760698753,0.056429096266433915,0.8329059520388798,1.597600737782467,1.0776804045328605,California,Solano County,-0.46424421416093975,-0.46191562473405506,-0.466470454628824,-0.47227858173300635,-0.47706895489879564,0.2618884685748651,-0.9424608394847056,0.19750461532467692,-0.17745898175883296,1.3049973460651287,1.6521737243271244,0.49420727811988985,-0.06708795350072658,-0.6243959464231426,-0.4271066727762487,-0.652058092854048,0.799221391758425,0.2077691141085253,0.7393461071838775,0.007074594163542886,-0.07657693757612602,2.5218274057367602,-0.16726177411080057,-0.6661646190701713,-0.5803209378273828,-0.5311067997339523,1.2399987128080308,-1.2055014450258001,1.2215131063462037,0.18311896572146294,-0.5911077814611994,0.7436873779185043,-0.0351107202276498
205,PA,-0.04263748637034539,1.8501640273078779,1.8501640273078788,-1.263387054017375,Allentown,-0.6367539658729099,-0.45687002914640196,-0.4568700291464019,,,,,,Pennsylvania,Lehigh County,-0.4971483196015494,-0.49793347083297096,-0.4963504562722641,-0.5001401633282805,-0.4972022425233199,0.14286105509834135,0.43466543956952824,-0.52820257566772,-0.25006573591127956,-0.5195648439500994,-0.48562204809192455,-0.259107241581874,-0.25699299916576795,-0.25337446216070664,-0.10444271096527362,-0.6192805502240716,-0.3869403286253134,0.4284943940656685,-0.45324620098140256,1.5629605612292523,0.247707066765083,0.7461331466892828,-0.24537763219699632,0.03967398028143318,-1.007683276888501,-0.3627151201504926,-0.2323551409984595,1.7359333857562083,-1.4007497223990524,-1.0273322847113278,-1.088413884835914,0.29148375546553823,-0.0358545747484777
206,OK,-1.576738340365161,-1.3377239490162738,-1.3377239490162736,-1.263387054017375,Norman,-0.6608542003390235,-0.6116379782478211,-0.6116379782478208,-0.15541106598236043,-0.013356305428268177,0.3420468222215671,-0.36506310786485296,0.19306638332272294,Oklahoma,Cleveland County,-0.535614113219037,-0.5331320543040964,-0.5379841322463825,-0.5418835352760125,-0.5316741139004332,-0.7352578531475803,0.7987040042658344,-0.609296423691956,1.593028792573903,-0.33032762458810494,-0.2183975765395435,-0.2749311066094158,-0.4098911328031475,0.062469468031931014,-0.7850196388186748,0.415943504506009,-0.31548480330099204,0.35324713953482456,0.07248236090210844,-0.7928004469481817,0.8005847135107478,-0.14468337122751201,-0.6758458714379472,0.07496591024901343,0.0016192685537145908,-1.1144636897195082,-0.597279520237031,-1.5180427495776176,1.9293340510618617,-0.7288648530977633,0.40350442528822983,-0.6688662056201424,-0.036941746740456936
207,TX,-0.41609794533867706,-0.7552474301028702,-0.75524743010287,-1.263387054017375,Beaumont,-0.8573429752308884,,,0.1716126297711105,0.025968631076589522,0.8172411750436952,1.791748933967744,1.1122037083780718,Texas,Jefferson County,-0.5442384323643987,-0.5390433492646154,-0.5492406802339287,-0.5628356964335666,-0.5618647260965122,-0.047349419378848207,-1.0469817159031127,2.1255522265131432,-0.19421438656324372,-0.3445204160402546,-0.3787322594709721,-1.1261474889212102,-1.0536484931861116,1.1450911323669357,1.4126202019191014,-1.5561719770642237,1.1922267810421943,-0.6600825548138837,2.1789249880461092,0.8224310876838816,1.6817334630116507,-1.3799489427388,-0.6126883691554911,-1.2249535102235252,-0.8712910410179312,-2.172925675672682,-1.1689240680616133,0.7052120622342529,-0.17987735466801835,-1.314745367005872,-0.7568764825861042,0.40803108084001405,-0.038088999289887654
208,MO,-0.9158517183660067,-0.8155037627363508,-0.8155037627363505,0.12520640012908518,Independence,-0.7963654387572991,-0.7869285694463597,-0.7869285694463594,-0.0414689206483637,0.09236292629507847,1.1846205158546863,0.4215999489519311,1.080453408300495,Missouri,Jackson County,-0.35180748004028095,-0.35670609813092297,-0.3470282059540775,-0.3290864048906234,-0.3449211897421038,-0.677494549548679,-0.042051728485158375,1.3973625707853103,-0.13836303721520787,-0.674108573095728,0.12899423647855193,-0.7588455092077239,-0.4818369690997046,0.5400407118774252,0.75644643084132,-0.41715237067255223,0.427652660071953,0.5840053867627487,-0.21684476711432019,0.3399258209487447,0.5361071853800096,-0.8632753623470591,-0.1390071020370702,-0.46029502759262003,-0.5803209378273828,-0.194323440567033,-0.5508729517789464,0.7295947171992883,-0.5290373508868158,-0.5630496133124491,-0.7568764825861042,-0.17470554603236507,-0.03967970357288885
209,TN,-1.3497490927595062,1.392322139801303,1.392322139801303,-1.263387054017375,Murfreesboro,-0.303175230069843,0.002741894642751629,0.002741894642751212,-0.03737868979022023,0.0030042959920584,0.014785591317067075,0.04793151013985676,0.024000108645544048,Tennessee,Rutherford County,-0.5247807268252335,-0.5239266033489781,-0.5255716999847347,-0.5365671658078341,-0.5156319729465098,-0.7638477710904708,0.7579153695659684,0.1784723856863358,-0.2053846564328509,-0.541642519542332,-0.4588996009366864,-0.162249340926251,-0.6293869920725591,-0.39417235875260537,-0.45015409861988953,-0.46768441556043183,-1.0979228056023131,1.3916592520604814,-0.005141990516933674,0.9643444014295104,0.9388041251971629,0.2413371198697659,-0.6592254761004588,-0.8132143272684224,-0.9167551196414544,-0.6634145479780988,0.5671034701658093,0.1976095179621527,-0.09911926030448694,-0.22036478442280044,-1.088413884835914,-0.8087229960695133,-0.04024045544243604
210,MI,-0.7604286820604506,-1.4175708089447432,-1.417570808944743,-0.33053709251385605,Ann Arbor,0.07889782962860281,-0.5677611688172791,-0.5677611688172787,-0.17956290533520758,-0.23145799563523992,-0.8130696328051129,-0.46398324076704606,-0.7840994030596404,Michigan,Washtenaw County,-0.49682241345389694,-0.49533883908210047,-0.4982262563754356,-0.49552196078703187,-0.48861549413541183,-0.9610598581251029,0.5993495521702384,0.11723825554558635,-0.2053846564328509,0.33988752731895816,-0.40545470662621025,0.3480414860739444,0.6325618750339647,0.18424062184114046,-1.012782435391128,1.9291733892565754,-0.7692273891104339,-2.5864122708035078,-1.4059086956696436,-0.7334548793818279,-0.6759707324854877,-0.8395202552026118,0.17844244890895922,2.3395314165020786,0.2653109245701493,0.7017608543592337,-0.45805981486277825,-0.666866430798197,1.0932502505923598,-0.8891529182235662,0.40350442528822983,-0.6455567405452474,-0.040294814042035
211,IL,0.4575517808433945,0.22454605701900573,0.22454605701900537,0.42784856321228787,Springfield,-0.8634560892267643,,,0.09097664999628205,0.08558071334265219,1.237889076694965,1.317507171729272,1.3057880648930946,Illinois,Sangamon County,-0.5692644772263121,-0.570824437202672,-0.5677094917760539,-0.5812326810921523,-0.5710926382450976,-1.1075102541182766,0.9914303032227024,0.35555487014742243,-0.2668211407156903,-0.6961862486879606,-0.3787322594709721,-0.5545361858893926,-0.17190343542866204,0.7417241853739285,0.9652289943660686,0.13870012309412705,0.6241553547138364,0.8749614376153474,-0.7919706435372218,-0.5863810814999946,0.6384427113401442,-1.0651937730748664,-0.23706743452825205,-0.18972356450783814,-0.06203044151921797,-0.6994984793174116,-1.411503857728872,-1.555725034523582,2.031469288051034,-0.861517044926014,0.5692731264131349,0.6690970896788396,-0.040349172641633964
212,CA,0.7379616486487173,0.014144149250899497,0.014144149250899544,1.139947770466883,Berkeley,3.427285105644699,1.7766755993953565,1.776675599395356,-0.09483669470223567,0.22979197822582173,1.835593490052378,0.028236916212422154,1.5213851684441775,California,Alameda County,0.065468118893049,0.06347029615915933,0.06740217473488426,0.06689584962279353,0.11004414159897959,0.03316912503174122,-1.1994292380938627,-0.013504887187365443,-0.1327779022804043,3.2604486128057366,1.57200638286141,1.5277799385036035,1.309277951682112,-0.6624494319885205,-0.8636520328734503,1.5071625278956327,-0.8263918093698912,-1.7737419218703845,-0.8166693008069167,-0.7411956055861352,-2.1020229319039947,0.41950042345312527,1.7956069152465859,0.7513945679609678,1.6565117304499597,0.7198028200288897,1.3707808602808138,-0.3986572261828082,0.07189788070063861,0.8408527502032079,-0.25957037921138937,-0.35185748060156824,-0.041030085626084116
213,IL,0.4575517808433945,0.22454605701900573,0.22454605701900537,0.42784856321228787,Peoria,-0.9842301189656132,,,,,,,,Illinois,Peoria County,-0.5745805164157076,-0.5752286490434971,-0.573910028959197,-0.5912595313122082,-0.5815152770523869,-0.9108816347967645,0.4285471443645481,0.8404629818025474,-0.2053846564328509,-0.5274497280901824,-0.48562204809192455,-0.7970384827942256,-0.6820522633473094,1.0233199785577258,0.7483120452494468,-0.36798605672758805,1.3208467266259727,0.15760427775462812,-0.4991151359108364,0.02513628864025932,0.2849199852960414,-0.18031603194418305,-0.03097453234339525,0.5043510581879062,-0.14386578304155984,-1.4031351404340102,-1.3566597313693178,1.443341526175781,-0.9352030607739888,-1.3865986375795079,-0.922645183711009,1.4429713301653593,-0.04175963525228071
214,UT,1.3530246045889174,2.7994186500575045,2.7994186500575045,-1.263387054017375,Provo,-0.0390046875272641,-0.4062229505391792,-0.40622295053917906,-0.2506550131077013,-0.2422262460246185,-0.8428988107856109,-0.8859117692543901,-0.9118222352632654,Utah,Utah County,-0.4014950869704067,-0.3945740373068822,-0.4081826093176515,-0.43643886926063435,-0.4198767746767508,-0.5578836683590352,1.3080520800804138,-0.9436016747306427,-0.09368195773677919,-0.7434955535284592,1.384949252774743,0.32679767955440536,-1.125877031929092,-0.5045274668922016,-0.9693990455678037,0.4828643207088773,-1.2158244223874437,1.1508680375617784,-0.20625962828445107,-0.47543067257159405,-0.402189974722009,1.6131945574616302,-0.409919546038132,0.4396491865806759,0.21075403022192138,1.0806421334220175,-0.9031409941653131,0.6542301473073597,-0.4055249712720031,-0.6957018051407002,0.23773572416332528,-1.2469409394775426,-0.04240335551068947
215,CA,0.7379616486487173,0.014144149250899497,0.014144149250899544,1.139947770466883,El Monte,0.5536010209128431,1.8641685832506723,1.8641685832506723,-0.16846085014881818,-0.21759610425001777,-0.6828613242682103,-0.36451998331482044,-0.6523679029812794,California,Los Angeles County,3.823856390267583,3.8266694500747125,3.820850223284808,3.7595715443159685,3.818642504624708,1.5612710656935807,-1.5415439116389906,-0.34036274401974503,-0.14953330708481502,1.2608419948806637,0.15571668363379,0.028345692950659244,-0.09383754297460722,0.36689735255495515,0.3415927656557807,-0.23960734809351406,0.2883143856895257,0.17265372866079765,-0.22390152633423324,0.3218641264720282,-0.45136418849506155,0.08692892343085495,0.39616962783005805,0.0926118752328037,0.25621810884544444,0.2507117126178244,1.1282010706135548,-0.2390616664116672,-0.5124106844002068,1.7859996169794967,0.07196702303842024,0.41735486686997236,-0.04406272328792093
216,MO,-0.9158517183660067,-0.8155037627363508,-0.8155037627363505,0.12520640012908518,Columbia,-0.5723741606800282,,,-0.06133575624506057,-0.054109076238899836,0.12299354603227104,0.18148458250697624,0.14591199351562914,Missouri,Boone County,-0.5797045591943092,-0.58008930720552,-0.5792893029392747,-0.5933962368559984,-0.5734765000180809,-1.0339933222651296,1.128072229467254,-0.25513145476978266,-0.21096979136765445,-0.36344413797645403,-0.27184247085001967,-0.8282836086875199,-0.6312703841699624,1.5731928449774384,0.18432797754622973,0.8352229039811209,0.016783389457103174,0.14255482684845863,-0.7708003658774829,-1.1075899792566668,-0.24802216937946822,0.9896229949198734,-0.5212761947993046,2.0219040467938565,0.7472301579794952,-0.5551627539601607,-1.7363498369354615,-1.5446420095394724,1.938835003339924,-0.6680659318431481,0.40350442528822983,-1.2795741905823959,-0.04529866618406574
217,MI,-0.7604286820604506,-1.4175708089447432,-1.417570808944743,-0.33053709251385605,Lansing,-0.9066988637062007,-1.3839183889623137,-1.3839183889623132,0.36911234835003814,-0.043400318945595165,0.33113763887461023,2.935597761645985,0.9906999935555938,Michigan,Ingham County,-0.5302218075569936,-0.5311397156279422,-0.5292927212420275,-0.5357488226065968,-0.5317002077744143,-0.7550957553936675,0.578955234820305,-0.07722148206355092,0.06270182043772118,0.03237704585571742,-0.40545470662621025,-0.8838324497660472,-0.8187021061484887,1.27637565756749,0.5625769075683392,0.35585134301771965,0.6777469987070783,-0.5146045293875843,-1.1201099472631715,-0.08065363615193655,-0.5204738943382691,-0.29315279088031115,0.03883112807405624,2.5277550429958398,0.7836014208783139,-0.585232696742921,-1.2701747628792517,-1.2077180500226194,1.6585569111370797,-0.8780985689045455,0.7350418275380398,0.7949682010832742,-0.04902938270391028
218,ND,-0.5618433330573367,1.3793721329531563,1.3793721329531565,-1.263387054017375,Fargo,-0.490028980505792,,,-0.06211484783708789,0.1630407244308893,1.3201660104627315,0.16914910183830748,1.1305854518149674,North Dakota,Cass County,-0.5814644523916326,-0.5787640823834237,-0.5840430189902092,-0.5978398976655145,-0.5669716700042327,-1.075419529896665,1.4732460506148717,-0.6026765177307939,0.35312883704750747,-0.5463734500263818,-0.35200981231573397,-0.5077703184508336,0.06216515405842334,-0.24005574221282427,-0.7538378273831606,-0.012896011569512684,-0.2333109491780221,-0.28886276579505066,0.18891888803067128,0.20317299133932049,0.6384427113401442,-0.6732345051914761,-0.504655799461816,0.7219846263213177,-0.31662928181094807,-0.9099880787967357,-2.014789247683967,0.6342807023359694,-0.31526592463040937,-0.7896637743523781,-1.7514886893355335,-1.9555486777543551,-0.04992773008675628
219,CA,0.7379616486487173,0.014144149250899497,0.014144149250899544,1.139947770466883,Downey,0.8338633914366087,1.32227367410515,1.32227367410515,-0.18676950256146038,-0.17261932361813817,-0.34219327763924495,-0.44916114258520423,-0.3919959265495057,California,Los Angeles County,3.823856390267583,3.8266694500747125,3.820850223284808,3.7595715443159685,3.818642504624708,1.5612710656935807,-1.5415439116389906,-0.34036274401974503,-0.14953330708481502,1.2608419948806637,0.15571668363379,0.028345692950659244,-0.09383754297460722,0.36689735255495515,0.3415927656557807,-0.23960734809351406,0.2883143856895257,0.17265372866079765,-0.22390152633423324,0.3218641264720282,-0.45136418849506155,0.08692892343085495,0.39616962783005805,0.0926118752328037,0.25621810884544444,0.2507117126178244,1.1282010706135548,-0.2390616664116672,-0.5124106844002068,1.7859996169794967,0.07196702303842024,0.41735486686997236,-0.051117897320080916
220,CA,0.7379616486487173,0.014144149250899497,0.014144149250899544,1.139947770466883,Costa Mesa,1.878047418049722,1.4110835146696352,1.411083514669635,-0.1139244387069052,-0.0027070412310374234,0.686712464342228,0.004722927881775473,0.5677918928719775,California,Orange County,0.7422004841357347,0.7464256284573367,0.7380465800422756,0.7571311424482586,0.7947166413674894,0.6714828031852548,-0.66662769732686,-0.8550604325000994,-0.18304411669363657,1.880593888291195,0.3427738137204568,1.2494786413057002,0.8869669683610034,-0.7670965172933102,-0.7904425625465905,0.557979522569239,-0.5012691691442279,0.6692856085643718,-0.65436383874892,-0.5605786608189712,0.2928941821241023,0.027541155569735513,-0.3766787553631551,-0.46029502759262003,-0.07112325724392263,0.5273551862192222,0.39413353318567795,0.18652649297804316,-0.6596754447101757,1.045358212605095,0.7350418275380398,-0.5429950942157087,-0.05417342281332782
221,NC,-1.0383707494761147,-0.5425730520489205,-0.5425730520489206,-1.263387054017375,Wilmington,-0.384098116764814,,,-0.022381176643694167,-0.028348565638894714,0.2693867714667389,0.4088592832308229,0.3222560415878985,North Carolina,New Hanover County,-0.5596282970891913,-0.56172251943678,-0.5575555333228357,-0.5657006129728634,-0.5599542817514708,-0.9056304253786827,0.8542785190444023,0.3903093764435237,-0.13836303721520787,-0.8049976498211074,-0.1649526822290673,-0.6070251183022264,0.034407388280175616,0.8615926649048697,0.8486361342158844,0.4132120426201782,0.42407988380573636,0.2579339504624207,-0.20625962828445107,-1.0688863482351318,0.19986188579670822,-1.083010103433202,-0.45645665298309956,-0.29559935441057894,0.49263131768776536,1.8143487373213767,-1.0993142153744875,-0.019617771726345976,-0.30338973428283106,0.7745266542890824,-0.42533908033629436,0.08636046280646101,-0.054479547558437764
222,CO,1.2116825469772956,-1.3312823074076148,-1.3312823074076143,0.6272363412435746,Arvada,0.41692716062395435,0.40678612157739286,0.40678612157739275,-0.18228972590730325,0.056191123882138254,0.8098609333449376,-0.4991548947688313,0.5462510511784742,Colorado,Jefferson County,-0.4070230760082075,-0.4037920923024279,-0.41012917784576797,-0.3803687686115198,-0.3750325883921688,-0.3624219844637636,1.0954413217073609,-0.8956073565122173,-0.021075203584332593,-0.5716050792746478,-0.3252873651604959,0.8827044943740953,1.035002361744155,-1.4501565831918457,-1.3273120116102297,1.2121646442258467,-1.358735473036087,0.23786801592086254,-0.34739481268270883,-1.174676273027328,0.2118231810388005,-1.0770713266470902,-0.17723401131329364,-0.7249845023494718,-0.49848559630504086,1.8444186801041371,0.39202414371031014,-0.09941555161191647,-0.004109737523861636,0.25497223629509885,0.07196702303842024,-1.2282933674176264,-0.05550949997189178
223,CA,0.7379616486487173,0.014144149250899497,0.014144149250899544,1.139947770466883,Inglewood,0.8926766284879674,2.4219950218044026,2.4219950218044026,-0.03952119166829538,-0.13192604590358042,-0.029016010685126412,0.5681570845353265,0.11499864801993787,California,Los Angeles County,3.823856390267583,3.8266694500747125,3.820850223284808,3.7595715443159685,3.818642504624708,1.5612710656935807,-1.5415439116389906,-0.34036274401974503,-0.14953330708481502,1.2608419948806637,0.15571668363379,0.028345692950659244,-0.09383754297460722,0.36689735255495515,0.3415927656557807,-0.23960734809351406,0.2883143856895257,0.17265372866079765,-0.22390152633423324,0.3218641264720282,-0.45136418849506155,0.08692892343085495,0.39616962783005805,0.0926118752328037,0.25621810884544444,0.2507117126178244,1.1282010706135548,-0.2390616664116672,-0.5124106844002068,1.7859996169794967,0.07196702303842024,0.41735486686997236,-0.055981561494724864
224,FL,-1.326232406693348,-0.6547083893667225,-0.6547083893667229,-0.2842506440423071,Miami Gardens,-0.27119069076236557,1.4907256167605043,1.490725616760504,0.0006020253211120101,-0.09860991210218811,0.14429505777804186,0.7964859127690145,0.3137835590037519,Florida,Miami-Dade County,0.5412409891667899,0.5247313608000309,0.557223643780983,0.4402742345418931,0.5260783448844019,2.581172628227714,-2.1115650815696214,0.34479752296053406,-0.24448060097647598,-0.7293027620763097,-0.40545470662621025,-0.6822132010578122,-0.5126528266385748,0.7303081397043153,0.5571539838404238,-0.6274749358815659,0.9242685610759882,1.6324504665591846,0.20656078608045378,-0.4728504305034918,-0.14169954500530224,-0.5128875319664533,0.2399379116576665,-0.019145902997867,0.20166121449721655,0.1845578384957508,1.081794502155471,0.45030248759979313,-0.9067002039398014,0.9679777673719483,0.40350442528822983,0.2122315742108947,-0.0564507620386317
225,CA,0.7379616486487173,0.014144149250899497,0.014144149250899544,1.139947770466883,Carlsbad,2.145421500474334,0.9946183006531772,0.9946183006531772,-0.21462202697643734,-0.19837983421814329,-0.5760035435948224,-0.6600827606144983,-0.6364396550922529,California,San Diego County,0.798889974028555,0.8300642401573263,0.768579223826875,0.8905919024115919,0.7714893658280688,0.7070743336855878,-0.5060224481961367,-0.5960566117696318,-0.09926709267158278,0.6726296380304647,0.5298309438071236,0.5754455417312045,0.3536713935619316,-0.37704829024818526,-0.4881145647152985,0.42413789016350334,0.5419815005908677,-0.35407705305511555,-0.16744745257493002,-0.8856891613998658,-0.04600918306855265,-0.3822344426719908,-0.17889605084704252,-0.12502169290060777,0.1743827673231028,1.2490338130054768,0.04397488027467881,-0.7377977906964837,0.3070464495826861,1.1061571338597098,0.5692731264131349,0.10966992788135609,-0.05761231948269372
226,CO,1.2116825469772956,-1.3312823074076148,-1.3312823074076143,0.6272363412435746,Westminster,0.20250348213643132,0.289653709849046,0.2896537098490461,-0.15209992671624428,0.118539888567601,1.3925070172688678,-0.2563455524215703,1.0862832865511414,Colorado,Jefferson County,-0.4070230760082075,-0.4037920923024279,-0.41012917784576797,-0.3803687686115198,-0.3750325883921688,-0.3624219844637636,1.0954413217073609,-0.8956073565122173,-0.021075203584332593,-0.5716050792746478,-0.3252873651604959,0.8827044943740953,1.035002361744155,-1.4501565831918457,-1.3273120116102297,1.2121646442258467,-1.358735473036087,0.23786801592086254,-0.34739481268270883,-1.174676273027328,0.2118231810388005,-1.0770713266470902,-0.17723401131329364,-0.7249845023494718,-0.49848559630504086,1.8444186801041371,0.39202414371031014,-0.09941555161191647,-0.004109737523861636,0.25497223629509885,0.07196702303842024,-1.2282933674176264,-0.05768956591370277
227,MN,0.7388810252644724,1.189456404628359,1.1894564046283593,-0.16675427484529887,Rochester,-0.4020249869951523,-0.5465153825581379,-0.5465153825581375,-0.17625176606909143,-0.1511423159354549,-0.3478476364716428,-0.44789268107591146,-0.39635087708829786,Minnesota,Olmsted County,-0.5898604155287753,-0.589635967540784,-0.5900356193198102,-0.6118940837448066,-0.5846791592725897,-0.9318864724690922,1.186705891848312,-0.5058603930487979,-0.18304411669363657,-0.060664586997263084,-0.4588996009366864,0.48334983972186446,0.7080782819552082,-0.9763906879028892,-0.8541619163495983,1.639638429358453,-0.7334996264482726,-2.3957858926587017,-0.8166693008069167,-0.7334548793818279,-0.4978803366587586,1.0371332092087693,0.1734563303077128,1.3101834591143215,-0.23479394028860615,-0.6092886509691295,-1.816506636999425,1.4056592412298166,-1.0943440114315361,-0.9388974901591608,-0.5911077814611994,-1.1490411861629828,-0.05827034463573379
