city_id,State,County,State Abbreviation,city_name_id,city_state,city,City,state_id,county_name,state_name,lat,lng,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,city_county,city_st_abbr
454,Texas,Denton County,TX,"Flower Mound, Texas, Denton County","Flower Mound, Texas",Flower Mound,Flower Mound,TX,Denton,Texas,33.0343,-97.1146,454,257,193,528,856,225,295,164,757,145,794,61,142,443,344,633,561,241,418,575,352,"Flower Mound, Denton County","Flower Mound, TX"
455,Florida,Broward County,FL,"Weston, Florida, Broward County","Weston, Florida",Weston,Weston,FL,Broward,Florida,26.1006,-80.4054,455,185,173,606,129,587,309,506,787,307,276,386,152,541,570,895,669,48,312,868,248,"Weston, Broward County","Weston, FL"
456,Iowa,Black Hawk County,IA,"Waterloo, Iowa, Black Hawk County","Waterloo, Iowa",Waterloo,Waterloo,IA,Black Hawk,Iowa,42.4918,-92.3522,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Waterloo, Black Hawk County","Waterloo, IA"
457,New Jersey,Hudson County,NJ,"Union City, New Jersey, Hudson County","Union City, New Jersey",Union City,Union City,NJ,Hudson,New Jersey,40.7675,-74.0323,457,643,65,491,804,650,896,628,22,493,458,60,98,371,400,342,335,423,762,140,436,"Union City, Hudson County","Union City, NJ"
458,New York,Westchester County,NY,"Mount Vernon, New York, Westchester County","Mount Vernon, New York",Mount Vernon,Mount Vernon,NY,Westchester,New York,40.9136,-73.8291,458,98,371,288,150,345,858,783,761,538,870,515,814,583,237,472,611,231,886,911,517,"Mount Vernon, Westchester County","Mount Vernon, NY"
459,Florida,Lee County,FL,"Fort Myers, Florida, Lee County","Fort Myers, Florida",Fort Myers,Fort Myers,FL,Lee,Florida,26.6194,-81.8302,459,125,877,432,226,582,382,312,760,669,512,684,497,243,656,541,570,251,634,391,48,"Fort Myers, Lee County","Fort Myers, FL"
460,Alabama,Houston County,AL,"Dothan, Alabama, Houston County","Dothan, Alabama",Dothan,Dothan,AL,Houston,Alabama,31.2336,-85.407,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Dothan, Houston County","Dothan, AL"
461,California,Sacramento County,CA,"Rancho Cordova, California, Sacramento County","Rancho Cordova, California",Rancho Cordova,Rancho Cordova,CA,Sacramento,California,38.5737,-121.2527,461,334,130,416,32,229,253,284,144,564,117,275,66,313,598,547,219,694,198,754,884,"Rancho Cordova, Sacramento County","Rancho Cordova, CA"
462,California,Los Angeles County,CA,"Redondo Beach, California, Los Angeles County","Redondo Beach, California",Redondo Beach,Redondo Beach,CA,Los Angeles,California,33.8577,-118.3765,462,577,149,161,246,102,913,840,530,689,596,363,665,234,213,545,327,292,712,700,790,"Redondo Beach, Los Angeles County","Redondo Beach, CA"
463,Tennessee,Madison County,TN,"Jackson, Tennessee, Madison County","Jackson, Tennessee",Jackson,Jackson,TN,Madison,Tennessee,35.6538,-88.8354,463,902,478,640,786,486,585,489,159,573,374,157,595,535,75,698,58,661,526,202,233,"Jackson, Madison County","Jackson, TN"
464,Washington,Franklin County,WA,"Pasco, Washington, Franklin County","Pasco, Washington",Pasco,Pasco,WA,Franklin,Washington,46.2506,-119.1305,464,290,647,609,178,529,730,503,425,440,336,915,89,47,182,265,658,131,688,901,261,"Pasco, Franklin County","Pasco, WA"
465,Wisconsin,Eau Claire County,WI,"Eau Claire, Wisconsin, Eau Claire County","Eau Claire, Wisconsin",Eau Claire,Eau Claire,WI,Eau Claire,Wisconsin,44.8197,-91.4948,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Eau Claire, Eau Claire County","Eau Claire, WI"
466,Texas,Tarrant County,TX,"North Richland Hills, Texas, Tarrant County","North Richland Hills, Texas",North Richland Hills,North Richland Hills,TX,Tarrant,Texas,32.8604,-97.218,466,710,637,680,882,534,769,46,784,247,731,108,81,77,853,184,574,888,839,156,759,"North Richland Hills, Tarrant County","North Richland Hills, TX"
467,North Dakota,Burleigh County,ND,"Bismarck, North Dakota, Burleigh County","Bismarck, North Dakota",Bismarck,Bismarck,ND,Burleigh,North Dakota,46.8143,-100.7694,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Bismarck, Burleigh County","Bismarck, ND"
468,California,Orange County,CA,"Yorba Linda, California, Orange County","Yorba Linda, California",Yorba Linda,Yorba Linda,CA,Orange,California,33.889,-117.7714,468,492,278,372,697,681,490,701,74,160,100,522,590,649,815,162,384,115,351,298,878,"Yorba Linda, Orange County","Yorba Linda, CA"
469,California,Contra Costa County,CA,"Walnut Creek, California, Contra Costa County","Walnut Creek, California",Walnut Creek,Walnut Creek,CA,Contra Costa,California,37.9024,-122.0399,469,611,911,472,188,886,408,235,238,772,396,140,423,335,815,762,384,298,590,162,319,"Walnut Creek, Contra Costa County","Walnut Creek, CA"
470,Maryland,Frederick County,MD,"Frederick, Maryland, Frederick County","Frederick, Maryland",Frederick,Frederick,MD,Frederick,Maryland,39.4337,-77.4141,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Frederick, Frederick County","Frederick, MD"
471,Wisconsin,Winnebago County,WI,"Oshkosh, Wisconsin, Winnebago County","Oshkosh, Wisconsin",Oshkosh,Oshkosh,WI,Winnebago,Wisconsin,44.0227,-88.5619,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Oshkosh, Winnebago County","Oshkosh, WI"
472,California,Contra Costa County,CA,"Pittsburg, California, Contra Costa County","Pittsburg, California",Pittsburg,Pittsburg,CA,Contra Costa,California,38.0182,-121.8965,472,611,238,235,911,886,469,188,408,92,150,335,649,140,162,319,823,187,477,815,298,"Pittsburg, Contra Costa County","Pittsburg, CA"
473,California,Santa Clara County,CA,"Palo Alto, California, Santa Clara County","Palo Alto, California",Palo Alto,Palo Alto,CA,Santa Clara,California,37.3905,-122.1468,473,542,387,148,829,196,323,367,447,256,821,772,206,791,880,476,409,9,84,657,245,"Palo Alto, Santa Clara County","Palo Alto, CA"
474,Maine,Cumberland County,ME,"Portland, Maine, Cumberland County","Portland, Maine",Portland,Portland,ME,Cumberland,Maine,43.6773,-70.2715,474,793,723,695,272,662,287,485,789,510,674,411,300,389,653,517,899,813,792,825,325,"Portland, Cumberland County","Portland, ME"
475,California,Yolo County,CA,"Davis, California, Yolo County","Davis, California",Davis,Davis,CA,Yolo,California,38.5553,-121.737,475,686,593,607,136,509,645,139,252,228,181,306,770,430,871,72,140,334,319,396,762,"Davis, Yolo County","Davis, CA"
476,California,San Mateo County,CA,"South San Francisco, California, San Mateo County","South San Francisco, California",South San Francisco,South San Francisco,CA,San Mateo,California,37.6538,-122.4196,476,880,791,245,256,367,447,423,196,762,84,396,409,829,651,335,578,140,338,821,148,"South San Francisco, San Mateo County","South San Francisco, CA"
477,California,Ventura County,CA,"Camarillo, California, Ventura County","Camarillo, California",Camarillo,Camarillo,CA,Ventura,California,34.223,-119.0321,477,187,175,92,553,373,120,807,313,694,275,66,564,598,144,505,253,219,886,117,681,"Camarillo, Ventura County","Camarillo, CA"
478,Arkansas,Pulaski County,AR,"North Little Rock, Arkansas, Pulaski County","North Little Rock, Arkansas",North Little Rock,North Little Rock,AR,Pulaski,Arkansas,34.7807,-92.2371,478,101,463,499,427,667,698,902,159,109,116,64,585,640,918,520,489,59,661,685,233,"North Little Rock, Pulaski County","North Little Rock, AR"
479,New York,Schenectady County,NY,"Schenectady, New York, Schenectady County","Schenectady, New York",Schenectady,Schenectady,NY,Schenectady,New York,42.8025,-73.9275,479,155,64,268,693,685,114,604,812,431,137,841,63,302,283,827,316,369,88,766,726,"Schenectady, Schenectady County","Schenectady, NY"
480,Maryland,Montgomery County,MD,"Gaithersburg, Maryland, Montgomery County","Gaithersburg, Maryland",Gaithersburg,Gaithersburg,MD,Montgomery,Maryland,39.1346,-77.2131,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Gaithersburg, Montgomery County","Gaithersburg, MD"
481,Texas,Cameron County,TX,"Harlingen, Texas, Cameron County","Harlingen, Texas",Harlingen,Harlingen,TX,Cameron,Texas,26.1916,-97.6977,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Harlingen, Cameron County","Harlingen, TX"
482,Minnesota,Washington County,MN,"Woodbury, Minnesota, Washington County","Woodbury, Minnesota",Woodbury,Woodbury,MN,Washington,Minnesota,44.9057,-92.923,482,679,483,525,567,869,540,891,516,847,433,631,358,325,222,792,485,662,695,510,411,"Woodbury, Washington County","Woodbury, MN"
483,Minnesota,Dakota County,MN,"Eagan, Minnesota, Dakota County","Eagan, Minnesota",Eagan,Eagan,MN,Dakota,Minnesota,44.817,-93.1638,483,525,679,482,567,869,540,516,222,325,358,891,631,527,847,674,433,287,485,662,272,"Eagan, Dakota County","Eagan, MN"
484,California,Sutter County,CA,"Yuba City, California, Sutter County","Yuba City, California",Yuba City,Yuba City,CA,Sutter,California,39.1357,-121.6383,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Yuba City, Sutter County","Yuba City, CA"
485,Minnesota,Hennepin County,MN,"Maple Grove, Minnesota, Hennepin County","Maple Grove, Minnesota",Maple Grove,Maple Grove,MN,Hennepin,Minnesota,45.1089,-93.4626,485,662,510,411,695,383,329,272,287,674,679,483,567,525,220,653,789,517,825,813,482,"Maple Grove, Hennepin County","Maple Grove, MN"
486,Ohio,Mahoning County,OH,"Youngstown, Ohio, Mahoning County","Youngstown, Ohio",Youngstown,Youngstown,OH,Mahoning,Ohio,41.0993,-80.6463,486,58,266,374,887,501,157,732,714,822,627,909,907,519,555,595,279,592,750,655,99,"Youngstown, Mahoning County","Youngstown, OH"
487,Illinois,Cook County,IL,"Skokie, Illinois, Cook County","Skokie, Illinois",Skokie,Skokie,IL,Cook,Illinois,42.036,-87.74,487,400,342,890,581,493,60,420,192,591,128,69,912,138,76,82,377,80,728,535,664,"Skokie, Cook County","Skokie, IL"
488,Florida,Osceola County,FL,"Kissimmee, Florida, Osceola County","Kissimmee, Florida",Kissimmee,Kissimmee,FL,Osceola,Florida,28.3041,-81.4169,488,258,746,868,895,877,582,68,83,62,48,512,446,248,307,386,506,276,587,759,787,"Kissimmee, Osceola County","Kissimmee, FL"
489,Tennessee,Washington County,TN,"Johnson City, Tennessee, Washington County","Johnson City, Tennessee",Johnson City,Johnson City,TN,Washington,Tennessee,36.3406,-82.3806,489,640,109,499,63,568,88,667,693,159,176,566,526,527,64,816,760,479,520,302,661,"Johnson City, Washington County","Johnson City, TN"
490,California,Orange County,CA,"San Clemente, California, Orange County","San Clemente, California",San Clemente,San Clemente,CA,Orange,California,33.4499,-117.6102,490,468,74,492,100,372,278,701,160,590,681,697,649,522,815,162,384,115,298,351,214,"San Clemente, Orange County","San Clemente, CA"
491,New Jersey,Hudson County,NJ,"Bayonne, New Jersey, Hudson County","Bayonne, New Jersey",Bayonne,Bayonne,NJ,Hudson,New Jersey,40.6668,-74.1158,491,804,650,65,643,457,628,896,22,493,60,98,458,371,342,400,487,581,890,436,333,"Bayonne, Hudson County","Bayonne, NJ"
492,California,Orange County,CA,"Laguna Niguel, California, Orange County","Laguna Niguel, California",Laguna Niguel,Laguna Niguel,CA,Orange,California,33.5275,-117.705,492,468,278,372,681,697,490,701,74,160,100,522,590,649,815,162,384,351,115,298,51,"Laguna Niguel, Orange County","Laguna Niguel, CA"
493,New Jersey,Essex County,NJ,"East Orange, New Jersey, Essex County","East Orange, New Jersey",East Orange,East Orange,NJ,Essex,New Jersey,40.7651,-74.2117,493,60,342,400,487,581,890,664,728,670,912,756,180,339,535,750,604,808,370,812,431,"East Orange, Essex County","East Orange, NJ"
494,Kansas,Johnson County,KS,"Shawnee, Kansas, Johnson County","Shawnee, Kansas",Shawnee,Shawnee,KS,Johnson,Kansas,39.0158,-94.8076,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Shawnee, Johnson County","Shawnee, KS"
495,Florida,Miami-Dade County,FL,"Homestead, Florida, Miami-Dade County","Homestead, Florida",Homestead,Homestead,FL,Miami-Dade,Florida,25.4665,-80.4472,495,533,776,218,774,40,78,910,678,691,248,303,446,775,386,152,787,276,307,119,506,"Homestead, Miami-Dade County","Homestead, FL"
496,Maryland,Montgomery County,MD,"Rockville, Maryland, Montgomery County","Rockville, Maryland",Rockville,Rockville,MD,Montgomery,Maryland,39.0834,-77.1553,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Rockville, Montgomery County","Rockville, MD"
497,Florida,Palm Beach County,FL,"Delray Beach, Florida, Palm Beach County","Delray Beach, Florida",Delray Beach,Delray Beach,FL,Palm Beach,Florida,26.455,-80.0905,497,251,432,312,669,248,684,446,119,775,570,382,459,276,226,634,386,391,152,307,541,"Delray Beach, Palm Beach County","Delray Beach, FL"
498,Wisconsin,Rock County,WI,"Janesville, Wisconsin, Rock County","Janesville, Wisconsin",Janesville,Janesville,WI,Rock,Wisconsin,42.6854,-89.0135,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Janesville, Rock County","Janesville, WI"
499,Arkansas,Faulkner County,AR,"Conway, Arkansas, Faulkner County","Conway, Arkansas",Conway,Conway,AR,Faulkner,Arkansas,35.0753,-92.4692,499,427,203,780,489,109,640,63,685,159,667,88,64,544,176,527,848,566,478,524,698,"Conway, Faulkner County","Conway, AR"
500,California,Los Angeles County,CA,"Pico Rivera, California, Los Angeles County","Pico Rivera, California",Pico Rivera,Pico Rivera,CA,Los Angeles,California,33.9901,-118.0888,500,716,327,209,240,785,234,712,213,292,545,530,363,390,619,612,394,832,700,913,665,"Pico Rivera, Los Angeles County","Pico Rivera, CA"
501,Ohio,Lorain County,OH,"Lorain, Ohio, Lorain County","Lorain, Ohio",Lorain,Lorain,OH,Lorain,Ohio,41.4409,-82.184,501,627,706,720,822,166,887,732,696,486,722,99,171,883,677,717,410,263,816,655,903,"Lorain, Lorain County","Lorain, OH"
502,California,Los Angeles County,CA,"Montebello, California, Los Angeles County","Montebello, California",Montebello,Montebello,CA,Los Angeles,California,34.0155,-118.1108,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Montebello, Los Angeles County","Montebello, CA"
503,California,San Joaquin County,CA,"Lodi, California, San Joaquin County","Lodi, California",Lodi,Lodi,CA,San Joaquin,California,38.1218,-121.2932,503,425,336,730,440,89,644,435,444,366,622,121,402,294,93,779,349,265,239,579,831,"Lodi, San Joaquin County","Lodi, CA"
504,Texas,Comal County,TX,"New Braunfels, Texas, Comal County","New Braunfels, Texas",New Braunfels,New Braunfels,TX,Comal,Texas,29.6994,-98.1148,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"New Braunfels, Comal County","New Braunfels, TX"
505,Washington,Snohomish County,WA,"Marysville, Washington, Snohomish County","Marysville, Washington",Marysville,Marysville,WA,Snohomish,Washington,48.0809,-122.1561,505,823,242,813,272,834,287,789,653,674,825,517,110,300,389,899,477,187,516,540,325,"Marysville, Snohomish County","Marysville, WA"
506,Florida,Broward County,FL,"Tamarac, Florida, Broward County","Tamarac, Florida",Tamarac,Tamarac,FL,Broward,Florida,26.2056,-80.2539,506,606,309,173,787,129,386,185,307,587,276,152,455,248,895,446,868,775,48,746,669,"Tamarac, Broward County","Tamarac, FL"
507,California,Madera County,CA,"Madera, California, Madera County","Madera, California",Madera,Madera,CA,Madera,California,36.963,-120.0778,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Madera, Madera County","Madera, CA"
508,Texas,Montgomery County,TX,"Conroe, Texas, Montgomery County","Conroe, Texas",Conroe,Conroe,TX,Montgomery,Texas,30.3238,-95.4824,508,261,225,710,466,680,637,633,882,528,559,769,534,193,759,257,856,46,348,784,241,"Conroe, Montgomery County","Conroe, TX"
509,California,Santa Cruz County,CA,"Santa Cruz, California, Santa Cruz County","Santa Cruz, California",Santa Cruz,Santa Cruz,CA,Santa Cruz,California,36.9789,-122.0346,509,645,734,306,252,770,139,430,120,807,553,136,373,250,228,311,354,134,543,183,219,"Santa Cruz, Santa Cruz County","Santa Cruz, CA"
510,Minnesota,Hennepin County,MN,"Eden Prairie, Minnesota, Hennepin County","Eden Prairie, Minnesota",Eden Prairie,Eden Prairie,MN,Hennepin,Minnesota,44.8488,-93.4595,510,411,662,485,695,383,329,272,679,567,287,674,483,653,525,825,220,517,789,325,813,"Eden Prairie, Hennepin County","Eden Prairie, MN"
511,Wyoming,Laramie County,WY,"Cheyenne, Wyoming, Laramie County","Cheyenne, Wyoming",Cheyenne,Cheyenne,WY,Laramie,Wyoming,41.135,-104.7902,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Cheyenne, Laramie County","Cheyenne, WY"
512,Florida,Volusia County,FL,"Daytona Beach, Florida, Volusia County","Daytona Beach, Florida",Daytona Beach,Daytona Beach,FL,Volusia,Florida,29.1995,-81.0982,512,877,391,760,459,258,684,918,446,582,68,202,382,746,248,226,251,497,432,243,526,"Daytona Beach, Volusia County","Daytona Beach, FL"
513,Georgia,Fulton County,GA,"Alpharetta, Georgia, Fulton County","Alpharetta, Georgia",Alpharetta,Alpharetta,GA,Fulton,Georgia,34.0704,-84.2738,513,286,264,353,673,768,36,633,664,903,756,559,405,587,173,895,750,370,541,635,177,"Alpharetta, Fulton County","Alpharetta, GA"
514,Ohio,Butler County,OH,"Hamilton, Ohio, Butler County","Hamilton, Ohio",Hamilton,Hamilton,OH,Butler,Ohio,39.3939,-84.5653,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Hamilton, Butler County","Hamilton, OH"
515,Massachusetts,Middlesex County,MA,"Waltham, Massachusetts, Middlesex County","Waltham, Massachusetts",Waltham,Waltham,MA,Middlesex,Massachusetts,42.3889,-71.2423,515,870,583,538,783,858,318,237,231,288,682,338,615,578,761,371,98,695,510,662,411,"Waltham, Middlesex County","Waltham, MA"
516,Minnesota,Anoka County,MN,"Coon Rapids, Minnesota, Anoka County","Coon Rapids, Minnesota",Coon Rapids,Coon Rapids,MN,Anoka,Minnesota,45.1755,-93.3094,516,540,869,679,525,483,567,222,482,325,358,527,176,659,799,813,891,631,834,847,433,"Coon Rapids, Anoka County","Coon Rapids, MN"
517,Massachusetts,Essex County,MA,"Haverhill, Massachusetts, Essex County","Haverhill, Massachusetts",Haverhill,Haverhill,MA,Essex,Massachusetts,42.7838,-71.0871,517,653,300,789,825,389,834,813,110,505,272,287,285,599,674,766,485,510,662,411,695,"Haverhill, Essex County","Haverhill, MA"
518,Iowa,Pottawattamie County,IA,"Council Bluffs, Iowa, Pottawattamie County","Council Bluffs, Iowa",Council Bluffs,Council Bluffs,IA,Pottawattamie,Iowa,41.2369,-95.8516,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Council Bluffs, Pottawattamie County","Council Bluffs, IA"
519,Michigan,Wayne County,MI,"Taylor, Michigan, Wayne County","Taylor, Michigan",Taylor,Taylor,MI,Wayne,Michigan,42.226,-83.2688,519,592,907,279,355,282,714,750,374,756,370,664,266,486,58,887,535,912,909,573,728,"Taylor, Wayne County","Taylor, MI"
520,New York,Oneida County,NY,"Utica, New York, Oneida County","Utica, New York",Utica,Utica,NY,Oneida,New York,43.0962,-75.2261,520,685,302,841,155,137,64,604,87,63,114,479,918,427,499,667,172,489,431,109,812,"Utica, Oneida County","Utica, NY"
521,Iowa,Story County,IA,"Ames, Iowa, Story County","Ames, Iowa",Ames,Ames,IA,Story,Iowa,42.0256,-93.6217,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Ames, Story County","Ames, IA"
522,California,Orange County,CA,"La Habra, California, Orange County","La Habra, California",La Habra,La Habra,CA,Orange,California,33.9282,-117.9515,522,160,701,649,162,115,351,384,878,590,298,100,372,815,52,74,278,681,51,697,468,"La Habra, Orange County","La Habra, CA"
523,California,San Diego County,CA,"Encinitas, California, San Diego County","Encinitas, California",Encinitas,Encinitas,CA,San Diego,California,33.0492,-117.261,523,219,694,313,275,598,564,117,66,144,490,253,547,74,468,492,100,372,590,278,701,"Encinitas, San Diego County","Encinitas, CA"
524,Kentucky,Warren County,KY,"Bowling Green, Kentucky, Warren County","Bowling Green, Kentucky",Bowling Green,Bowling Green,KY,Warren,Kentucky,36.9716,-86.4378,524,568,526,816,427,88,667,415,717,836,661,732,589,499,109,64,233,203,202,780,357,"Bowling Green, Warren County","Bowling Green, KY"
525,Minnesota,Dakota County,MN,"Burnsville, Minnesota, Dakota County","Burnsville, Minnesota",Burnsville,Burnsville,MN,Dakota,Minnesota,44.7648,-93.2793,525,483,679,482,567,869,540,516,222,325,358,891,631,527,674,847,287,433,272,485,662,"Burnsville, Dakota County","Burnsville, MN"
526,South Carolina,Greenville County,SC,"Greenville, South Carolina, Greenville County","Greenville, South Carolina",Greenville,Greenville,SC,Greenville,South Carolina,34.8354,-82.3646,526,661,415,202,233,59,836,104,677,75,88,759,722,816,769,635,568,410,706,524,46,"Greenville, Greenville County","Greenville, SC"
527,Iowa,Polk County,IA,"West Des Moines, Iowa, Polk County","West Des Moines, Iowa",West Des Moines,West Des Moines,IA,Polk,Iowa,41.5521,-93.7806,527,659,799,88,176,816,679,780,483,567,525,540,516,203,38,263,358,842,325,63,631,"West Des Moines, Polk County","West Des Moines, IA"
528,Texas,Williamson County,TX,"Cedar Park, Texas, Williamson County","Cedar Park, Texas",Cedar Park,Cedar Park,TX,Williamson,Texas,30.5105,-97.8197,528,225,454,257,193,856,794,142,241,633,796,295,145,164,629,508,757,61,344,443,559,"Cedar Park, Williamson County","Cedar Park, TX"
529,California,Tulare County,CA,"Tulare, California, Tulare County","Tulare, California",Tulare,Tulare,CA,Tulare,California,36.1995,-119.34,529,178,609,647,47,265,290,31,730,503,425,440,89,336,464,56,531,435,444,194,622,"Tulare, Tulare County","Tulare, CA"
530,California,Los Angeles County,CA,"Monterey Park, California, Los Angeles County","Monterey Park, California",Monterey Park,Monterey Park,CA,Los Angeles,California,34.0497,-118.1326,530,913,337,619,234,500,716,209,246,327,161,840,712,545,240,785,213,292,102,363,394,"Monterey Park, Los Angeles County","Monterey Park, CA"
531,New Jersey,Cumberland County,NJ,"Vineland, New Jersey, Cumberland County","Vineland, New Jersey",Vineland,Vineland,NJ,Cumberland,New Jersey,39.4653,-74.9981,531,604,137,841,730,440,827,265,89,683,520,263,809,374,862,647,425,258,159,336,503,"Vineland, Cumberland County","Vineland, NJ"
532,Indiana,Vigo County,IN,"Terre Haute, Indiana, Vigo County","Terre Haute, Indiana",Terre Haute,Terre Haute,IN,Vigo,Indiana,39.466,-87.3751,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Terre Haute, Vigo County","Terre Haute, IN"
533,Florida,Miami-Dade County,FL,"North Miami, Florida, Miami-Dade County","North Miami, Florida",North Miami,North Miami,FL,Miami-Dade,Florida,25.9008,-80.1686,533,776,218,495,40,774,78,910,303,678,691,775,248,119,446,152,386,276,307,787,506,"North Miami, Miami-Dade County","North Miami, FL"
534,Texas,Tarrant County,TX,"Mansfield, Texas, Tarrant County","Mansfield, Texas",Mansfield,Mansfield,TX,Tarrant,Texas,32.569,-97.1213,534,784,680,466,710,637,882,574,839,184,769,731,247,108,46,77,81,853,888,348,759,"Mansfield, Tarrant County","Mansfield, TX"
535,Wisconsin,Milwaukee County,WI,"West Allis, Wisconsin, Milwaukee County","West Allis, Wisconsin",West Allis,West Allis,WI,Milwaukee,Wisconsin,43.0068,-88.0296,535,912,728,374,114,812,431,573,714,863,233,635,664,263,724,750,756,369,526,903,202,"West Allis, Milwaukee County","West Allis, WI"
536,Connecticut,Hartford County,CT,"Bristol, Connecticut, Hartford County","Bristol, Connecticut",Bristol,Bristol,CT,Hartford,Connecticut,41.6812,-72.9407,536,539,610,419,227,189,838,172,834,813,618,241,376,110,745,352,348,361,575,561,635,"Bristol, Hartford County","Bristol, CT"
537,Utah,Salt Lake County,UT,"Taylorsville, Utah, Salt Lake County","Taylorsville, Utah",Taylorsville,Taylorsville,UT,Salt Lake,Utah,40.6569,-111.9493,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Taylorsville, Salt Lake County","Taylorsville, UT"
538,Massachusetts,Middlesex County,MA,"Malden, Massachusetts, Middlesex County","Malden, Massachusetts",Malden,Malden,MA,Middlesex,Massachusetts,42.4305,-71.0576,538,783,583,870,515,231,237,858,318,288,615,338,682,578,761,291,167,695,458,662,98,"Malden, Middlesex County","Malden, MA"
539,Connecticut,New Haven County,CT,"Meriden, Connecticut, New Haven County","Meriden, Connecticut",Meriden,Meriden,CT,New Haven,Connecticut,41.5369,-72.7946,539,610,227,536,189,419,172,838,813,834,110,618,376,722,241,517,760,653,277,37,789,"Meriden, New Haven County","Meriden, CT"
540,Minnesota,Anoka County,MN,"Blaine, Minnesota, Anoka County","Blaine, Minnesota",Blaine,Blaine,MN,Anoka,Minnesota,45.1696,-93.2077,540,516,869,679,483,525,567,482,222,325,358,527,176,659,799,891,631,813,847,834,433,"Blaine, Anoka County","Blaine, MN"
541,Florida,Palm Beach County,FL,"Wellington, Florida, Palm Beach County","Wellington, Florida",Wellington,Wellington,FL,Palm Beach,Florida,26.6461,-80.2699,541,570,669,312,432,125,455,173,587,185,606,129,506,309,307,787,276,386,226,557,382,"Wellington, Palm Beach County","Wellington, FL"
542,California,Santa Clara County,CA,"Cupertino, California, Santa Clara County","Cupertino, California",Cupertino,Cupertino,CA,Santa Clara,California,37.3168,-122.0466,542,148,387,473,196,829,447,367,821,256,791,323,880,245,409,476,657,9,84,772,651,"Cupertino, Santa Clara County","Cupertino, CA"
543,Oregon,Lane County,OR,"Springfield, Oregon, Lane County","Springfield, Oregon",Springfield,Springfield,OR,Lane,Oregon,44.0538,-122.9811,543,134,388,884,658,828,302,805,850,354,915,131,228,520,87,763,362,63,30,813,110,"Springfield, Lane County","Springfield, OR"
544,Arkansas,Benton County,AR,"Rogers, Arkansas, Benton County","Rogers, Arkansas",Rogers,Rogers,AR,Benton,Arkansas,36.317,-94.1531,544,842,780,203,176,527,659,88,799,499,516,540,816,626,525,38,483,679,869,567,109,"Rogers, Benton County","Rogers, AR"
545,California,Los Angeles County,CA,"Gardena, California, Los Angeles County","Gardena, California",Gardena,Gardena,CA,Los Angeles,California,33.8943,-118.3072,545,292,390,712,612,716,240,429,500,327,363,234,213,913,530,209,619,785,217,331,665,"Gardena, Los Angeles County","Gardena, CA"
546,Michigan,Oakland County,MI,"Pontiac, Michigan, Oakland County","Pontiac, Michigan",Pontiac,Pontiac,MI,Oakland,Michigan,42.6493,-83.2878,546,417,361,352,575,418,561,189,428,559,633,856,193,720,39,99,166,257,600,706,729,"Pontiac, Oakland County","Pontiac, MI"
547,California,San Diego County,CA,"National City, California, San Diego County","National City, California",National City,National City,CA,San Diego,California,32.6654,-117.0983,547,117,564,253,144,275,598,66,313,219,694,878,115,52,649,522,351,523,162,298,384,"National City, San Diego County","National City, CA"
548,Colorado,Mesa County,CO,"Grand Junction, Colorado, Mesa County","Grand Junction, Colorado",Grand Junction,Grand Junction,CO,Mesa,Colorado,39.0877,-108.5673,548,277,172,37,391,227,760,918,610,354,539,139,656,430,232,419,520,189,124,302,87,"Grand Junction, Mesa County","Grand Junction, CO"
