city_id,city,state_name,state_id,county_name,lat,lng,population,city_state_id
850,Holmes Beach,Florida,FL,Manatee,27.5108,-82.7152,4276.0,"Holmes Beach, Florida"
851,Homestead,Florida,FL,Miami-Dade,25.4665,-80.4472,68937.0,"Homestead, Florida"
852,Hypoluxo,Florida,FL,Palm Beach,26.5634,-80.0531,2800.0,"Hypoluxo, Florida"
853,Indialantic,Florida,FL,Brevard,28.0871,-80.57,2879.0,"Indialantic, Florida"
854,Indian Harbour Beach,Florida,FL,Brevard,28.1529,-80.5976,8509.0,"Indian Harbour Beach, Florida"
855,Indian River Shores,Florida,FL,Indian River,27.7084,-80.3851,4255.0,"Indian River Shores, Florida"
856,Indian Rocks Beach,Florida,FL,Pinellas,27.8961,-82.8444,4269.0,"Indian Rocks Beach, Florida"
857,Indian Shores,Florida,FL,Pinellas,27.8536,-82.8438,1232.0,"Indian Shores, Florida"
858,Jacksonville,Florida,FL,Duval,30.3322,-81.6749,1165107.0,"Jacksonville, Florida"
859,Jacksonville Beach,Florida,FL,Duval,30.2782,-81.4045,23562.0,"Jacksonville Beach, Florida"
860,Jasper,Florida,FL,Hamilton,30.5061,-82.954,4157.0,"Jasper, Florida"
861,Jay,Florida,FL,Santa Rosa,30.9504,-87.1523,520.0,"Jay, Florida"
862,Juno Beach,Florida,FL,Palm Beach,26.8754,-80.0589,3592.0,"Juno Beach, Florida"
863,Jupiter,Florida,FL,Palm Beach,26.92,-80.1128,65139.0,"Jupiter, Florida"
864,Jupiter Inlet Colony,Florida,FL,Palm Beach,26.948,-80.0755,468.0,"Jupiter Inlet Colony, Florida"
865,Jupiter Island,Florida,FL,Martin,27.0451,-80.1101,862.0,"Jupiter Island, Florida"
866,Kenneth City,Florida,FL,Pinellas,27.8156,-82.7162,5119.0,"Kenneth City, Florida"
867,Key Biscayne,Florida,FL,Miami-Dade,25.6908,-80.1653,12867.0,"Key Biscayne, Florida"
868,Kissimmee,Florida,FL,Osceola,28.3041,-81.4169,366003.0,"Kissimmee, Florida"
869,Lady Lake,Florida,FL,Lake,28.9241,-81.9299,15695.0,"Lady Lake, Florida"
870,Lake Alfred,Florida,FL,Polk,28.1041,-81.7264,5993.0,"Lake Alfred, Florida"
871,Lake City,Florida,FL,Columbia,30.1901,-82.6471,12166.0,"Lake City, Florida"
872,Lake Clarke Shores,Florida,FL,Palm Beach,26.6461,-80.0752,3616.0,"Lake Clarke Shores, Florida"
873,Lake Hamilton,Florida,FL,Polk,28.0478,-81.627,1525.0,"Lake Hamilton, Florida"
874,Lake Helen,Florida,FL,Volusia,28.983,-81.2309,2787.0,"Lake Helen, Florida"
875,Lake Mary,Florida,FL,Seminole,28.7592,-81.336,16987.0,"Lake Mary, Florida"
876,Lake Park,Florida,FL,Palm Beach,26.7998,-80.0681,8541.0,"Lake Park, Florida"
877,Lake Wales,Florida,FL,Polk,27.9195,-81.5961,16515.0,"Lake Wales, Florida"
879,Lakeland,Florida,FL,Polk,28.0557,-81.9545,300268.0,"Lakeland, Florida"
880,Lantana,Florida,FL,Palm Beach,26.5834,-80.0564,11958.0,"Lantana, Florida"
881,Largo,Florida,FL,Pinellas,27.9088,-82.7712,84666.0,"Largo, Florida"
882,Lauderdale Lakes,Florida,FL,Broward,26.1682,-80.2017,36063.0,"Lauderdale Lakes, Florida"
883,Lauderdale-by-the-Sea,Florida,FL,Broward,26.1991,-80.0971,6703.0,"Lauderdale-by-the-Sea, Florida"
884,Lauderhill,Florida,FL,Broward,26.1605,-80.2241,71827.0,"Lauderhill, Florida"
885,Lawtey,Florida,FL,Bradford,30.0484,-82.0725,1054.0,"Lawtey, Florida"
886,Leesburg,Florida,FL,Lake,28.7672,-81.8962,154301.0,"Leesburg, Florida"
887,Lighthouse Point,Florida,FL,Broward,26.2785,-80.0891,11238.0,"Lighthouse Point, Florida"
889,Longwood,Florida,FL,Seminole,28.7014,-81.3487,15514.0,"Longwood, Florida"
890,Lynn Haven,Florida,FL,Bay,30.2337,-85.637,20910.0,"Lynn Haven, Florida"
891,Madeira Beach,Florida,FL,Pinellas,27.7985,-82.7887,4303.0,"Madeira Beach, Florida"
892,Maitland,Florida,FL,Orange,28.6295,-81.3718,17749.0,"Maitland, Florida"
893,Manalapan,Florida,FL,Palm Beach,26.562,-80.0439,323.0,"Manalapan, Florida"
894,Mangonia Park,Florida,FL,Palm Beach,26.7586,-80.0761,2228.0,"Mangonia Park, Florida"
895,Marco Island,Florida,FL,Collier,25.933,-81.6993,17963.0,"Marco Island, Florida"
896,Margate,Florida,FL,Broward,26.2466,-80.2119,58465.0,"Margate, Florida"
897,Mascotte,Florida,FL,Lake,28.611,-81.9106,6031.0,"Mascotte, Florida"
898,Melbourne,Florida,FL,Brevard,28.1086,-80.6627,82281.0,"Melbourne, Florida"
899,Melbourne Beach,Florida,FL,Brevard,28.0668,-80.561,3270.0,"Melbourne Beach, Florida"
900,Melbourne Village,Florida,FL,Brevard,28.088,-80.6652,822.0,"Melbourne Village, Florida"
901,Miami,Florida,FL,Miami-Dade,25.784,-80.2101,6076316.0,"Miami, Florida"
902,Miami Beach,Florida,FL,Miami-Dade,25.8171,-80.1396,89439.0,"Miami Beach, Florida"
903,Miami Gardens,Florida,FL,Miami-Dade,25.9433,-80.2426,110767.0,"Miami Gardens, Florida"
904,Miami Lakes,Florida,FL,Miami-Dade,25.9125,-80.3214,31021.0,"Miami Lakes, Florida"
905,Miami Shores,Florida,FL,Miami-Dade,25.867,-80.1779,10372.0,"Miami Shores, Florida"
906,Miami Springs,Florida,FL,Miami-Dade,25.8195,-80.2894,14041.0,"Miami Springs, Florida"
907,Milton,Florida,FL,Santa Rosa,30.6286,-87.0522,10259.0,"Milton, Florida"
908,Miramar,Florida,FL,Broward,25.9773,-80.3351,140479.0,"Miramar, Florida"
909,Monticello,Florida,FL,Jefferson,30.5423,-83.8722,2259.0,"Monticello, Florida"
910,Mount Dora,Florida,FL,Lake,28.8142,-81.6344,14201.0,"Mount Dora, Florida"
911,Naples,Florida,FL,Collier,26.1504,-81.7936,21750.0,"Naples, Florida"
912,Neptune Beach,Florida,FL,Duval,30.3165,-81.4118,7214.0,"Neptune Beach, Florida"
913,New Port Richey,Florida,FL,Pasco,28.2468,-82.717,16542.0,"New Port Richey, Florida"
914,New Smyrna Beach,Florida,FL,Volusia,29.0249,-80.9652,27207.0,"New Smyrna Beach, Florida"
915,Niceville,Florida,FL,Okaloosa,30.529,-86.4748,15619.0,"Niceville, Florida"
916,North Bay Village,Florida,FL,Miami-Dade,25.8487,-80.1535,8108.0,"North Bay Village, Florida"
917,North Lauderdale,Florida,FL,Broward,26.2113,-80.2209,44189.0,"North Lauderdale, Florida"
918,North Miami,Florida,FL,Miami-Dade,25.9008,-80.1686,62468.0,"North Miami, Florida"
919,North Miami Beach,Florida,FL,Miami-Dade,25.9302,-80.1659,42824.0,"North Miami Beach, Florida"
920,North Palm Beach,Florida,FL,Palm Beach,26.8217,-80.0576,13090.0,"North Palm Beach, Florida"
921,North Port,Florida,FL,Sarasota,27.0576,-82.1977,195848.0,"North Port, Florida"
922,North Redington Beach,Florida,FL,Pinellas,27.8213,-82.819,1246.0,"North Redington Beach, Florida"
923,Oakland,Florida,FL,Orange,28.5535,-81.636,3065.0,"Oakland, Florida"
924,Oakland Park,Florida,FL,Broward,26.178,-80.1528,44950.0,"Oakland Park, Florida"
925,Ocean Ridge,Florida,FL,Palm Beach,26.5286,-80.0499,1642.0,"Ocean Ridge, Florida"
926,Ocoee,Florida,FL,Orange,28.5796,-81.5332,47433.0,"Ocoee, Florida"
927,Okeechobee,Florida,FL,Okeechobee,27.2413,-80.8298,5574.0,"Okeechobee, Florida"
928,Oldsmar,Florida,FL,Pinellas,28.0506,-82.6698,14824.0,"Oldsmar, Florida"
929,Orange City,Florida,FL,Volusia,28.9348,-81.2881,12232.0,"Orange City, Florida"
930,Orange Park,Florida,FL,Clay,30.1706,-81.7041,8764.0,"Orange Park, Florida"
931,Orlando,Florida,FL,Orange,28.4773,-81.337,1792047.0,"Orlando, Florida"
932,Ormond Beach,Florida,FL,Volusia,29.2985,-81.1014,43245.0,"Ormond Beach, Florida"
933,Oviedo,Florida,FL,Seminole,28.658,-81.1872,41062.0,"Oviedo, Florida"
934,Pahokee,Florida,FL,Palm Beach,26.8202,-80.6621,6286.0,"Pahokee, Florida"
935,Palm Bay,Florida,FL,Brevard,27.9631,-80.6593,496640.0,"Palm Bay, Florida"
936,Palm Beach,Florida,FL,Palm Beach,26.6945,-80.0408,8776.0,"Palm Beach, Florida"
937,Palm Beach Gardens,Florida,FL,Palm Beach,26.8466,-80.1679,56979.0,"Palm Beach Gardens, Florida"
938,Palm Beach Shores,Florida,FL,Palm Beach,26.7775,-80.0367,1149.0,"Palm Beach Shores, Florida"
939,Palm Springs,Florida,FL,Palm Beach,26.6348,-80.0969,25168.0,"Palm Springs, Florida"
940,Palmetto,Florida,FL,Manatee,27.5251,-82.5749,13678.0,"Palmetto, Florida"
941,Panama City,Florida,FL,Bay,30.1995,-85.6003,149366.0,"Panama City, Florida"
942,Panama City Beach,Florida,FL,Bay,30.237,-85.8776,12747.0,"Panama City Beach, Florida"
943,Parker,Florida,FL,Bay,30.1289,-85.6008,4439.0,"Parker, Florida"
944,Parkland,Florida,FL,Broward,26.3219,-80.2533,32878.0,"Parkland, Florida"
945,Pembroke Park,Florida,FL,Broward,25.9852,-80.1777,6716.0,"Pembroke Park, Florida"
946,Pembroke Pines,Florida,FL,Broward,26.0128,-80.3382,171979.0,"Pembroke Pines, Florida"
947,Pensacola,Florida,FL,Escambia,30.4413,-87.1911,360711.0,"Pensacola, Florida"
948,Pinellas Park,Florida,FL,Pinellas,27.8589,-82.7078,53486.0,"Pinellas Park, Florida"
949,Plant City,Florida,FL,Hillsborough,28.014,-82.1201,39437.0,"Plant City, Florida"
950,Plantation,Florida,FL,Broward,26.1259,-80.2617,94366.0,"Plantation, Florida"
951,Pompano Beach,Florida,FL,Broward,26.2428,-80.1312,111202.0,"Pompano Beach, Florida"
952,Ponce Inlet,Florida,FL,Volusia,29.0927,-80.9472,3272.0,"Ponce Inlet, Florida"
953,Port Orange,Florida,FL,Volusia,29.1085,-81.0137,63815.0,"Port Orange, Florida"
954,Port Richey,Florida,FL,Pasco,28.2759,-82.7254,2900.0,"Port Richey, Florida"
955,Punta Gorda,Florida,FL,Charlotte,26.8941,-82.0513,20044.0,"Punta Gorda, Florida"
956,Riviera Beach,Florida,FL,Palm Beach,26.7813,-80.0741,35025.0,"Riviera Beach, Florida"
957,Rockledge,Florida,FL,Brevard,28.3203,-80.736,27739.0,"Rockledge, Florida"
958,Royal Palm Beach,Florida,FL,Palm Beach,26.7038,-80.2241,39615.0,"Royal Palm Beach, Florida"
959,Safety Harbor,Florida,FL,Pinellas,28.008,-82.6964,17893.0,"Safety Harbor, Florida"
960,Sanford,Florida,FL,Seminole,28.7891,-81.2757,60337.0,"Sanford, Florida"
961,Sanibel,Florida,FL,Lee,26.4534,-82.1023,7378.0,"Sanibel, Florida"
962,Sarasota,Florida,FL,Sarasota,27.3387,-82.5432,727388.0,"Sarasota, Florida"
963,Satellite Beach,Florida,FL,Brevard,28.1782,-80.6019,11000.0,"Satellite Beach, Florida"
964,Sea Ranch Lakes,Florida,FL,Broward,26.2007,-80.0981,519.0,"Sea Ranch Lakes, Florida"
965,Sebastian,Florida,FL,Indian River,27.7822,-80.4819,25613.0,"Sebastian, Florida"
966,Seminole,Florida,FL,Pinellas,27.8435,-82.784,18772.0,"Seminole, Florida"
967,South Daytona,Florida,FL,Volusia,29.1657,-81.0055,13098.0,"South Daytona, Florida"
968,South Miami,Florida,FL,Miami-Dade,25.7079,-80.2952,11958.0,"South Miami, Florida"
969,South Palm Beach,Florida,FL,Palm Beach,26.5898,-80.039,1855.0,"South Palm Beach, Florida"
970,South Pasadena,Florida,FL,Pinellas,27.7526,-82.7394,5090.0,"South Pasadena, Florida"
971,Southwest Ranches,Florida,FL,Broward,26.0476,-80.3751,7947.0,"Southwest Ranches, Florida"
972,Springfield,Florida,FL,Bay,30.1711,-85.609,9004.0,"Springfield, Florida"
973,Starke,Florida,FL,Bradford,29.9474,-82.1129,5415.0,"Starke, Florida"
974,Stuart,Florida,FL,Martin,27.1959,-80.2444,16279.0,"Stuart, Florida"
975,Sunny Isles Beach,Florida,FL,Miami-Dade,25.9385,-80.1246,21853.0,"Sunny Isles Beach, Florida"
976,Sunrise,Florida,FL,Broward,26.1547,-80.2997,94657.0,"Sunrise, Florida"
977,Surfside,Florida,FL,Miami-Dade,25.8787,-80.125,5665.0,"Surfside, Florida"
978,Tallahassee,Florida,FL,Leon,30.4551,-84.2527,254250.0,"Tallahassee, Florida"
979,Tamarac,Florida,FL,Broward,26.2056,-80.2539,66432.0,"Tamarac, Florida"
980,Tampa,Florida,FL,Hillsborough,27.9945,-82.4447,2771700.0,"Tampa, Florida"
981,Tarpon Springs,Florida,FL,Pinellas,28.1493,-82.7623,25389.0,"Tarpon Springs, Florida"
982,Tavares,Florida,FL,Lake,28.792,-81.7352,17228.0,"Tavares, Florida"
983,Temple Terrace,Florida,FL,Hillsborough,28.0436,-82.3773,26901.0,"Temple Terrace, Florida"
984,Tequesta,Florida,FL,Palm Beach,26.9618,-80.1011,6102.0,"Tequesta, Florida"
985,Titusville,Florida,FL,Brevard,28.5727,-80.8193,46307.0,"Titusville, Florida"
986,Treasure Island,Florida,FL,Pinellas,27.774,-82.7663,6910.0,"Treasure Island, Florida"
987,Trenton,Florida,FL,Gilchrist,29.6092,-82.8147,2042.0,"Trenton, Florida"
989,Venice,Florida,FL,Sarasota,27.1184,-82.4137,23572.0,"Venice, Florida"
990,Vero Beach,Florida,FL,Indian River,27.6463,-80.393,17163.0,"Vero Beach, Florida"
991,Virginia Gardens,Florida,FL,Miami-Dade,25.8095,-80.2974,2322.0,"Virginia Gardens, Florida"
992,Wauchula,Florida,FL,Hardee,27.5469,-81.8102,4801.0,"Wauchula, Florida"
993,Wellington,Florida,FL,Palm Beach,26.6461,-80.2699,64990.0,"Wellington, Florida"
994,West Melbourne,Florida,FL,Brevard,28.0694,-80.6736,23454.0,"West Melbourne, Florida"
995,West Miami,Florida,FL,Miami-Dade,25.7578,-80.2969,8152.0,"West Miami, Florida"
996,West Palm Beach,Florida,FL,Palm Beach,26.7469,-80.132,111006.0,"West Palm Beach, Florida"
997,West Park,Florida,FL,Broward,25.984,-80.1923,15052.0,"West Park, Florida"
998,Weston,Florida,FL,Broward,26.1006,-80.4054,70965.0,"Weston, Florida"
999,White Springs,Florida,FL,Hamilton,30.3317,-82.7562,966.0,"White Springs, Florida"
1000,Wildwood,Florida,FL,Sumter,28.7752,-82.0075,7339.0,"Wildwood, Florida"
1001,Williston,Florida,FL,Levy,29.374,-82.4579,2718.0,"Williston, Florida"
1002,Wilton Manors,Florida,FL,Broward,26.1593,-80.1395,12582.0,"Wilton Manors, Florida"
1003,Windermere,Florida,FL,Orange,28.5028,-81.5377,3497.0,"Windermere, Florida"
1004,Winter Garden,Florida,FL,Orange,28.5421,-81.5967,44888.0,"Winter Garden, Florida"
1005,Winter Haven,Florida,FL,Polk,28.0118,-81.7014,240768.0,"Winter Haven, Florida"
1006,Winter Park,Florida,FL,Orange,28.5989,-81.3442,30764.0,"Winter Park, Florida"
1007,Winter Springs,Florida,FL,Seminole,28.6889,-81.2703,36859.0,"Winter Springs, Florida"
1008,Zephyrhills,Florida,FL,Pasco,28.2409,-82.1797,79795.0,"Zephyrhills, Florida"
1009,Acworth,Georgia,GA,Cobb,34.0566,-84.6716,22683.0,"Acworth, Georgia"
1010,Adairsville,Georgia,GA,Bartow,34.3709,-84.9212,4926.0,"Adairsville, Georgia"
1011,Alapaha,Georgia,GA,Berrien,31.3832,-83.2237,820.0,"Alapaha, Georgia"
1012,Albany,Georgia,GA,Dougherty,31.5776,-84.1762,89323.0,"Albany, Georgia"
1013,Alpharetta,Georgia,GA,Fulton,34.0704,-84.2738,66566.0,"Alpharetta, Georgia"
1014,Americus,Georgia,GA,Sumter,32.0736,-84.2248,15319.0,"Americus, Georgia"
1015,Arcade,Georgia,GA,Jackson,34.0693,-83.5399,1954.0,"Arcade, Georgia"
1016,Atlanta,Georgia,GA,Fulton,33.7628,-84.422,5151496.0,"Atlanta, Georgia"
1017,Bainbridge,Georgia,GA,Decatur,30.9052,-84.5732,12200.0,"Bainbridge, Georgia"
1018,Ball Ground,Georgia,GA,Cherokee,34.3426,-84.3637,2230.0,"Ball Ground, Georgia"
1019,Baxley,Georgia,GA,Appling,31.7641,-82.3509,4703.0,"Baxley, Georgia"
1020,Blackshear,Georgia,GA,Pierce,31.2954,-82.2453,3484.0,"Blackshear, Georgia"
1021,Blairsville,Georgia,GA,Union,34.876,-83.9546,725.0,"Blairsville, Georgia"
1022,Blakely,Georgia,GA,Early,31.3827,-84.9228,4605.0,"Blakely, Georgia"
1024,Boston,Georgia,GA,Thomas,30.792,-83.7899,1122.0,"Boston, Georgia"
1025,Bowdon,Georgia,GA,Carroll,33.5378,-85.254,2685.0,"Bowdon, Georgia"
1026,Braselton,Georgia,GA,Jackson,34.1087,-83.8127,12178.0,"Braselton, Georgia"
1027,Bremen,Georgia,GA,Haralson,33.7085,-85.1495,7057.0,"Bremen, Georgia"
1028,Broxton,Georgia,GA,Coffee,31.6248,-82.8877,1129.0,"Broxton, Georgia"
1029,Buchanan,Georgia,GA,Haralson,33.803,-85.1804,1409.0,"Buchanan, Georgia"
1030,Byron,Georgia,GA,Peach,32.6476,-83.7539,5170.0,"Byron, Georgia"
1031,Camilla,Georgia,GA,Mitchell,31.2337,-84.2088,5087.0,"Camilla, Georgia"
1033,Canton,Georgia,GA,Cherokee,34.2467,-84.4897,29459.0,"Canton, Georgia"
1034,Carrollton,Georgia,GA,Carroll,33.5818,-85.0838,26857.0,"Carrollton, Georgia"
1035,Cartersville,Georgia,GA,Bartow,34.1644,-84.8009,21331.0,"Cartersville, Georgia"
1036,Cave Spring,Georgia,GA,Floyd,34.1081,-85.3388,1183.0,"Cave Spring, Georgia"
1037,Cedartown,Georgia,GA,Polk,34.0223,-85.2479,10062.0,"Cedartown, Georgia"
1038,Centerville,Georgia,GA,Houston,32.6342,-83.6853,7821.0,"Centerville, Georgia"
1039,Chatsworth,Georgia,GA,Murray,34.7808,-84.7835,4247.0,"Chatsworth, Georgia"
1040,Chickamauga,Georgia,GA,Walker,34.8753,-85.2885,3245.0,"Chickamauga, Georgia"
1041,Claxton,Georgia,GA,Evans,32.1613,-81.9094,2641.0,"Claxton, Georgia"
1042,Clayton,Georgia,GA,Rabun,34.8775,-83.4027,1837.0,"Clayton, Georgia"
1043,Cleveland,Georgia,GA,White,34.597,-83.7622,3983.0,"Cleveland, Georgia"
1044,Cochran,Georgia,GA,Bleckley,32.3875,-83.3523,4945.0,"Cochran, Georgia"
1045,Cohutta,Georgia,GA,Whitfield,34.9539,-84.9592,700.0,"Cohutta, Georgia"
1046,College Park,Georgia,GA,Fulton,33.6363,-84.464,14479.0,"College Park, Georgia"
1047,Coolidge,Georgia,GA,Thomas,31.0113,-83.866,576.0,"Coolidge, Georgia"
1048,Cordele,Georgia,GA,Crisp,31.9563,-83.7694,10600.0,"Cordele, Georgia"
1049,Covington,Georgia,GA,Newton,33.6049,-83.8463,14113.0,"Covington, Georgia"
1050,Dallas,Georgia,GA,Paulding,33.9152,-84.8416,13680.0,"Dallas, Georgia"
1051,Dalton,Georgia,GA,Whitfield,34.769,-84.972,87944.0,"Dalton, Georgia"
1052,Danielsville,Georgia,GA,Madison,34.1238,-83.2202,844.0,"Danielsville, Georgia"
1053,Darien,Georgia,GA,McIntosh,31.3568,-81.4314,1956.0,"Darien, Georgia"
1054,Dawson,Georgia,GA,Terrell,31.7721,-84.4437,4182.0,"Dawson, Georgia"
1055,Doerun,Georgia,GA,Colquitt,31.3218,-83.917,749.0,"Doerun, Georgia"
1056,Donalsonville,Georgia,GA,Seminole,31.0404,-84.8792,2783.0,"Donalsonville, Georgia"
1057,Douglas,Georgia,GA,Coffee,31.5065,-82.8544,11556.0,"Douglas, Georgia"
1058,Douglasville,Georgia,GA,Douglas,33.7384,-84.7054,33035.0,"Douglasville, Georgia"
1059,Duluth,Georgia,GA,Gwinnett,34.0053,-84.1492,29538.0,"Duluth, Georgia"
1060,Eastman,Georgia,GA,Dodge,32.1973,-83.1714,5110.0,"Eastman, Georgia"
1061,Eatonton,Georgia,GA,Putnam,33.3258,-83.3886,6661.0,"Eatonton, Georgia"
1062,Elberton,Georgia,GA,Elbert,34.1063,-82.8705,4342.0,"Elberton, Georgia"
1063,Emerson,Georgia,GA,Bartow,34.1303,-84.7483,1921.0,"Emerson, Georgia"
1064,Enigma,Georgia,GA,Berrien,31.4076,-83.329,1298.0,"Enigma, Georgia"
1065,Euharlee,Georgia,GA,Bartow,34.1441,-84.9327,4348.0,"Euharlee, Georgia"
1066,Fairburn,Georgia,GA,Fulton,33.5496,-84.5914,15956.0,"Fairburn, Georgia"
1067,Fayetteville,Georgia,GA,Fayette,33.4501,-84.471,17902.0,"Fayetteville, Georgia"
1068,Fitzgerald,Georgia,GA,Ben Hill,31.7134,-83.2514,8747.0,"Fitzgerald, Georgia"
1069,Flowery Branch,Georgia,GA,Hall,34.1712,-83.9142,7896.0,"Flowery Branch, Georgia"
1070,Folkston,Georgia,GA,Charlton,30.8392,-82.0073,4853.0,"Folkston, Georgia"
1071,Forest Park,Georgia,GA,Clayton,33.6209,-84.359,19884.0,"Forest Park, Georgia"
1072,Fort Valley,Georgia,GA,Peach,32.552,-83.8817,8817.0,"Fort Valley, Georgia"
1073,Gainesville,Georgia,GA,Hall,34.2902,-83.8294,139507.0,"Gainesville, Georgia"
1074,Garden City,Georgia,GA,Chatham,32.0867,-81.1773,8957.0,"Garden City, Georgia"
1075,Glennville,Georgia,GA,Tattnall,31.9379,-81.9305,5081.0,"Glennville, Georgia"
1076,Gordon,Georgia,GA,Wilkinson,32.8866,-83.3349,1951.0,"Gordon, Georgia"
1077,Grantville,Georgia,GA,Coweta,33.2371,-84.8293,3273.0,"Grantville, Georgia"
1078,Gray,Georgia,GA,Jones,33.0021,-83.5374,3223.0,"Gray, Georgia"
1079,Grovetown,Georgia,GA,Columbia,33.4503,-82.2073,14777.0,"Grovetown, Georgia"
1080,Guyton,Georgia,GA,Effingham,32.341,-81.4224,2463.0,"Guyton, Georgia"
1081,Hahira,Georgia,GA,Lowndes,30.9941,-83.3786,2989.0,"Hahira, Georgia"
1082,Hampton,Georgia,GA,Henry,33.3774,-84.2969,7887.0,"Hampton, Georgia"
1083,Harlem,Georgia,GA,Columbia,33.4275,-82.3131,3267.0,"Harlem, Georgia"
1084,Hartwell,Georgia,GA,Hart,34.3496,-82.9289,4382.0,"Hartwell, Georgia"
1085,Hazlehurst,Georgia,GA,Jeff Davis,31.8651,-82.5994,4069.0,"Hazlehurst, Georgia"
1086,Helen,Georgia,GA,White,34.7046,-83.7214,546.0,"Helen, Georgia"
1087,Hogansville,Georgia,GA,Troup,33.1674,-84.9027,3165.0,"Hogansville, Georgia"
1088,Holly Springs,Georgia,GA,Cherokee,34.1681,-84.4847,13682.0,"Holly Springs, Georgia"
1089,Jackson,Georgia,GA,Butts,33.292,-83.9679,5138.0,"Jackson, Georgia"
1090,Jasper,Georgia,GA,Pickens,34.471,-84.4497,3923.0,"Jasper, Georgia"
1091,Jefferson,Georgia,GA,Jackson,34.1373,-83.6021,11619.0,"Jefferson, Georgia"
1092,Johns Creek,Georgia,GA,Fulton,34.0333,-84.2027,84551.0,"Johns Creek, Georgia"
1093,Kennesaw,Georgia,GA,Cobb,34.026,-84.6177,34232.0,"Kennesaw, Georgia"
1094,Kingsland,Georgia,GA,Camden,30.8194,-81.7216,17523.0,"Kingsland, Georgia"
1095,Kingston,Georgia,GA,Bartow,34.2319,-84.9444,644.0,"Kingston, Georgia"
1096,Lake City,Georgia,GA,Clayton,33.6065,-84.3411,2794.0,"Lake City, Georgia"
1097,Lake Park,Georgia,GA,Lowndes,30.6851,-83.1873,856.0,"Lake Park, Georgia"
1098,Lavonia,Georgia,GA,Franklin,34.4341,-83.1079,2571.0,"Lavonia, Georgia"
1099,Lawrenceville,Georgia,GA,Gwinnett,33.9523,-83.9932,30125.0,"Lawrenceville, Georgia"
1100,Leesburg,Georgia,GA,Lee,31.7324,-84.1688,3035.0,"Leesburg, Georgia"
1101,Lilburn,Georgia,GA,Gwinnett,33.8897,-84.1364,12755.0,"Lilburn, Georgia"
1102,Locust Grove,Georgia,GA,Henry,33.3446,-84.1071,7525.0,"Locust Grove, Georgia"
1103,Loganville,Georgia,GA,Walton,33.8353,-83.8958,12490.0,"Loganville, Georgia"
1104,Lookout Mountain,Georgia,GA,Walker,34.9664,-85.3622,1629.0,"Lookout Mountain, Georgia"
1105,Louisville,Georgia,GA,Jefferson,32.9955,-82.4001,2729.0,"Louisville, Georgia"
1106,Madison,Georgia,GA,Morgan,33.5793,-83.4758,4141.0,"Madison, Georgia"
1107,Manchester,Georgia,GA,Meriwether,32.8565,-84.6329,3982.0,"Manchester, Georgia"
1108,Marietta,Georgia,GA,Cobb,33.9533,-84.5422,60687.0,"Marietta, Georgia"
1110,McDonough,Georgia,GA,Henry,33.4397,-84.1505,25572.0,"McDonough, Georgia"
1111,Metter,Georgia,GA,Candler,32.3958,-82.0621,3962.0,"Metter, Georgia"
1112,Milledgeville,Georgia,GA,Baldwin,33.0874,-83.2414,18526.0,"Milledgeville, Georgia"
1113,Milton,Georgia,GA,Fulton,34.1353,-84.3139,39252.0,"Milton, Georgia"
1114,Monroe,Georgia,GA,Walton,33.799,-83.7161,13568.0,"Monroe, Georgia"
1115,Morrow,Georgia,GA,Clayton,33.5815,-84.3391,7061.0,"Morrow, Georgia"
1116,Moultrie,Georgia,GA,Colquitt,31.1591,-83.7708,14086.0,"Moultrie, Georgia"
1117,Mount Zion,Georgia,GA,Carroll,33.6408,-85.1803,2167.0,"Mount Zion, Georgia"
1118,Nashville,Georgia,GA,Berrien,31.2048,-83.2478,4820.0,"Nashville, Georgia"
1119,Newnan,Georgia,GA,Coweta,33.3767,-84.7761,40227.0,"Newnan, Georgia"
1120,Norcross,Georgia,GA,Gwinnett,33.9379,-84.2065,16876.0,"Norcross, Georgia"
1121,Oakwood,Georgia,GA,Hall,34.2236,-83.8851,4191.0,"Oakwood, Georgia"
1122,Ocilla,Georgia,GA,Irwin,31.5987,-83.2498,3668.0,"Ocilla, Georgia"
1124,Oxford,Georgia,GA,Newton,33.6277,-83.8721,2093.0,"Oxford, Georgia"
1125,Palmetto,Georgia,GA,Fulton,33.531,-84.6678,4802.0,"Palmetto, Georgia"
1126,Peachtree City,Georgia,GA,Fayette,33.3942,-84.571,35844.0,"Peachtree City, Georgia"
1127,Pelham,Georgia,GA,Mitchell,31.1267,-84.1515,3502.0,"Pelham, Georgia"
1128,Pembroke,Georgia,GA,Bryan,32.1455,-81.6185,2565.0,"Pembroke, Georgia"
1129,Perry,Georgia,GA,Houston,32.472,-83.7283,17235.0,"Perry, Georgia"
1130,Pine Mountain,Georgia,GA,Harris,32.8522,-84.8521,1739.0,"Pine Mountain, Georgia"
1131,Pooler,Georgia,GA,Chatham,32.1043,-81.2569,24575.0,"Pooler, Georgia"
1132,Port Wentworth,Georgia,GA,Chatham,32.1951,-81.1991,8886.0,"Port Wentworth, Georgia"
1133,Richmond Hill,Georgia,GA,Bryan,31.9012,-81.3125,13250.0,"Richmond Hill, Georgia"
1134,Rincon,Georgia,GA,Effingham,32.2947,-81.2353,10187.0,"Rincon, Georgia"
1135,Ringgold,Georgia,GA,Catoosa,34.9136,-85.1215,3454.0,"Ringgold, Georgia"
